Channel,Time (s),Voltage (V)
CHANnel3,0.028899999999999995,3.100533
CHANnel3,0.028999999999999998,3.0736
CHANnel3,0.0291,3.118666
CHANnel3,0.029200000000000004,3.132266
CHANnel3,0.029300000000000007,3.082666
CHANnel3,0.029399999999999996,3.0872
CHANnel3,0.0295,3.1232
CHANnel3,0.0296,3.1096
CHANnel3,0.029700000000000004,3.0192
CHANnel3,0.029800000000000007,3.028266
CHANnel3,0.029899999999999996,2.9784
CHANnel3,0.03,2.987466
CHANnel3,0.030100000000000002,3.041866
CHANnel3,0.030200000000000005,3.010133
CHANnel3,0.030300000000000007,3.078133
CHANnel3,0.030399999999999996,3.055466
CHANnel3,0.0305,3.001066
CHANnel3,0.030600000000000002,2.987466
CHANnel3,0.030700000000000005,3.0328
CHANnel3,0.030800000000000008,3.0192
CHANnel3,0.030899999999999997,3.132266
CHANnel3,0.031,3.100533
CHANnel3,0.031100000000000003,3.154933
CHANnel3,0.031200000000000006,3.1232
CHANnel3,0.031299999999999994,3.064533
CHANnel3,0.0314,3.0736
CHANnel3,0.0315,3.1232
CHANnel3,0.0316,3.0872
CHANnel3,0.031700000000000006,3.145866
CHANnel3,0.031799999999999995,3.154933
CHANnel3,0.0319,3.105066
CHANnel3,0.032,3.168533
CHANnel3,0.032100000000000004,3.1096
CHANnel3,0.032200000000000006,3.1096
CHANnel3,0.032299999999999995,3.1504
CHANnel3,0.0324,3.145866
CHANnel3,0.0325,3.100533
CHANnel3,0.032600000000000004,3.1096
CHANnel3,0.03270000000000001,3.069066
CHANnel3,0.032799999999999996,3.06
CHANnel3,0.0329,3.118666
CHANnel3,0.033,3.141333
CHANnel3,0.033100000000000004,3.091733
CHANnel3,0.03320000000000001,3.100533
CHANnel3,0.033299999999999996,3.0056
CHANnel3,0.0334,3.023733
CHANnel3,0.0335,2.987466
CHANnel3,0.033600000000000005,3.0056
CHANnel3,0.03370000000000001,3.0736
CHANnel3,0.0338,3.0736
CHANnel3,0.0339,3.028266
CHANnel3,0.034,3.041866
CHANnel3,0.034100000000000005,2.982933
CHANnel3,0.03420000000000001,2.973866
CHANnel3,0.0343,3.050933
CHANnel3,0.0344,3.041866
CHANnel3,0.0345,3.105066
CHANnel3,0.034600000000000006,3.118666
CHANnel3,0.034699999999999995,3.0736
CHANnel3,0.0348,3.132266
CHANnel3,0.0349,3.064533
CHANnel3,0.035,3.082666
CHANnel3,0.035100000000000006,3.132266
CHANnel3,0.035199999999999995,3.096266
CHANnel3,0.0353,3.010133
CHANnel3,0.0354,2.987466
CHANnel3,0.035500000000000004,3.0328
CHANnel3,0.03560000000000001,2.987466
CHANnel3,0.035699999999999996,3.041866
CHANnel3,0.0358,3.0192
CHANnel3,0.0359,3.0736
CHANnel3,0.036000000000000004,3.050933
CHANnel3,0.03610000000000001,2.996533
CHANnel3,0.036199999999999996,2.992
CHANnel3,0.0363,3.0736
CHANnel3,0.0364,3.064533
CHANnel3,0.036500000000000005,3.154933
CHANnel3,0.03660000000000001,3.154933
CHANnel3,0.036699999999999997,3.078133
CHANnel3,0.0368,3.1232
CHANnel3,0.0369,3.069066
CHANnel3,0.037000000000000005,3.078133
CHANnel3,0.03710000000000001,3.132266
CHANnel3,0.0372,3.096266
CHANnel3,0.0373,3.159466
CHANnel3,0.0374,3.154933
CHANnel3,0.037500000000000006,3.105066
CHANnel3,0.037599999999999995,3.105066
CHANnel3,0.0377,3.141333
CHANnel3,0.0378,3.159466
CHANnel3,0.0379,3.114133
CHANnel3,0.038000000000000006,3.1368
CHANnel3,0.038099999999999995,3.096266
CHANnel3,0.0382,3.127733
CHANnel3,0.0383,3.06
CHANnel3,0.038400000000000004,3.064533
CHANnel3,0.038500000000000006,3.118666
CHANnel3,0.038599999999999995,3.082666
CHANnel3,0.0387,3.145866
CHANnel3,0.0388,3.1232
CHANnel3,0.038900000000000004,3.0464
CHANnel3,0.03900000000000001,3.064533
CHANnel3,0.039099999999999996,2.992
CHANnel3,0.0392,2.996533
CHANnel3,0.0393,3.078133
CHANnel3,0.039400000000000004,3.078133
CHANnel3,0.03950000000000001,3.0328
CHANnel3,0.039599999999999996,3.0464
CHANnel3,0.0397,2.996533
CHANnel3,0.0398,2.982933
CHANnel3,0.039900000000000005,3.0192
CHANnel3,0.04000000000000001,3.0056
CHANnel3,0.0401,3.082666
CHANnel3,0.0402,3.1096
CHANnel3,0.0403,3.064533
CHANnel3,0.040400000000000005,3.100533
CHANnel3,0.04050000000000001,3.06
CHANnel3,0.0406,3.100533
CHANnel3,0.0407,3.064533
CHANnel3,0.0408,3.091733
CHANnel3,0.040900000000000006,2.987466
CHANnel3,0.040999999999999995,2.982933
CHANnel3,0.0411,3.023733
CHANnel3,0.0412,3.001066
CHANnel3,0.0413,3.064533
CHANnel3,0.041400000000000006,3.078133
CHANnel3,0.041499999999999995,3.028266
CHANnel3,0.0416,3.037333
CHANnel3,0.0417,2.982933
CHANnel3,0.041800000000000004,3.001066
CHANnel3,0.04190000000000001,3.091733
CHANnel3,0.041999999999999996,3.082666
CHANnel3,0.0421,3.154933
CHANnel3,0.0422,3.1368
CHANnel3,0.042300000000000004,3.078133
CHANnel3,0.04240000000000001,3.114133
CHANnel3,0.042499999999999996,3.064533
CHANnel3,0.0426,3.078133
CHANnel3,0.0427,3.159466
CHANnel3,0.042800000000000005,3.114133
CHANnel3,0.04290000000000001,3.164
CHANnel3,0.043,3.114133
CHANnel3,0.0431,3.1504
CHANnel3,0.0432,3.114133
CHANnel3,0.043300000000000005,3.159466
CHANnel3,0.04340000000000001,3.1096
CHANnel3,0.0435,3.1504
CHANnel3,0.0436,3.1368
CHANnel3,0.0437,3.091733
CHANnel3,0.043800000000000006,3.118666
CHANnel3,0.04390000000000001,3.0736
CHANnel3,0.044,3.1232
CHANnel3,0.0441,3.064533
CHANnel3,0.0442,3.096266
CHANnel3,0.044300000000000006,3.1504
CHANnel3,0.044399999999999995,3.114133
CHANnel3,0.0445,3.037333
CHANnel3,0.0446,3.055466
CHANnel3,0.044700000000000004,2.982933
CHANnel3,0.044800000000000006,3.001066
CHANnel3,0.044899999999999995,3.069066
CHANnel3,0.045,3.0328
CHANnel3,0.0451,3.064533
CHANnel3,0.045200000000000004,3.06
CHANnel3,0.04530000000000001,2.992
CHANnel3,0.045399999999999996,3.014666
CHANnel3,0.0455,2.969333
CHANnel3,0.0456,2.992
CHANnel3,0.045700000000000005,3.0736
CHANnel3,0.04580000000000001,3.055466
CHANnel3,0.045899999999999996,3.100533
CHANnel3,0.046,3.050933
CHANnel3,0.0461,3.096266
CHANnel3,0.046200000000000005,3.105066
CHANnel3,0.04630000000000001,3.055466
CHANnel3,0.0464,3.055466
CHANnel3,0.0465,2.987466
CHANnel3,0.0466,2.982933
CHANnel3,0.046700000000000005,3.0328
CHANnel3,0.04680000000000001,2.996533
CHANnel3,0.0469,3.069066
CHANnel3,0.047,3.0192
CHANnel3,0.0471,3.078133
CHANnel3,0.047200000000000006,3.055466
CHANnel3,0.04730000000000001,2.987466
CHANnel3,0.0474,2.996533
CHANnel3,0.0475,3.082666
CHANnel3,0.0476,3.091733
CHANnel3,0.047700000000000006,3.132266
CHANnel3,0.047799999999999995,3.1232
CHANnel3,0.0479,3.0736
CHANnel3,0.048,3.064533
CHANnel3,0.048100000000000004,3.1096
CHANnel3,0.04820000000000001,3.0872
CHANnel3,0.048299999999999996,3.1368
CHANnel3,0.0484,3.114133
CHANnel3,0.0485,3.154933
CHANnel3,0.048600000000000004,3.154933
CHANnel3,0.04870000000000001,3.1096
CHANnel3,0.048799999999999996,3.114133
CHANnel3,0.0489,3.168533
CHANnel3,0.049,3.145866
CHANnel3,0.049100000000000005,3.118666
CHANnel3,0.04920000000000001,3.145866
CHANnel3,0.0493,3.100533
CHANnel3,0.0494,3.118666
CHANnel3,0.0495,3.078133
CHANnel3,0.049600000000000005,3.0736
CHANnel3,0.04970000000000001,3.118666
CHANnel3,0.0498,3.078133
CHANnel3,0.0499,3.1232
CHANnel4,-0.05,1.312533
CHANnel4,-0.0499,1.290133
CHANnel4,-0.049800000000000004,1.303467
CHANnel4,-0.0497,1.353067
CHANnel4,-0.049600000000000005,1.389067
CHANnel4,-0.0495,1.339467
CHANnel4,-0.0494,1.389067
CHANnel4,-0.049300000000000004,1.3352
CHANnel4,-0.0492,1.3712
CHANnel4,-0.049100000000000005,1.298933
CHANnel4,-0.049,1.317067
CHANnel4,-0.048900000000000006,1.375733
CHANnel4,-0.0488,1.353067
CHANnel4,-0.0487,1.4296
CHANnel4,-0.048600000000000004,1.4296
CHANnel4,-0.0485,1.389067
CHANnel4,-0.048400000000000006,1.389067
CHANnel4,-0.0483,1.348533
CHANnel4,-0.0482,1.366667
CHANnel4,-0.048100000000000004,1.308
CHANnel4,-0.048,1.3576
CHANnel4,-0.047900000000000005,1.308
CHANnel4,-0.0478,1.312533
CHANnel4,-0.047700000000000006,1.353067
CHANnel4,-0.0476,1.312533
CHANnel4,-0.0475,1.348533
CHANnel4,-0.047400000000000005,1.317067
CHANnel4,-0.0473,1.384533
CHANnel4,-0.047200000000000006,1.3576
CHANnel4,-0.0471,1.411733
CHANnel4,-0.047,1.434133
CHANnel4,-0.046900000000000004,1.375733
CHANnel4,-0.0468,1.398133
CHANnel4,-0.046700000000000005,1.3216
CHANnel4,-0.0466,1.298933
CHANnel4,-0.0465,1.3352
CHANnel4,-0.046400000000000004,1.308
CHANnel4,-0.0463,1.3936
CHANnel4,-0.046200000000000005,1.398133
CHANnel4,-0.0461,1.348533
CHANnel4,-0.046,1.389067
CHANnel4,-0.0459,1.312533
CHANnel4,-0.0458,1.344
CHANnel4,-0.045700000000000005,1.2856
CHANnel4,-0.0456,1.294667
CHANnel4,-0.0455,1.330667
CHANnel4,-0.0454,1.2856
CHANnel4,-0.0453,1.3352
CHANnel4,-0.045200000000000004,1.344
CHANnel4,-0.0451,1.276533
CHANnel4,-0.045000000000000005,1.290133
CHANnel4,-0.0449,1.339467
CHANnel4,-0.0448,1.298933
CHANnel4,-0.044700000000000004,1.326133
CHANnel4,-0.0446,1.2856
CHANnel4,-0.044500000000000005,1.330667
CHANnel4,-0.0444,1.348533
CHANnel4,-0.044300000000000006,1.290133
CHANnel4,-0.0442,1.308
CHANnel4,-0.0441,1.353067
CHANnel4,-0.044000000000000004,1.344
CHANnel4,-0.0439,1.3936
CHANnel4,-0.043800000000000006,1.384533
CHANnel4,-0.0437,1.3216
CHANnel4,-0.0436,1.344
CHANnel4,-0.043500000000000004,1.298933
CHANnel4,-0.0434,1.312533
CHANnel4,-0.043300000000000005,1.3712
CHANnel4,-0.0432,1.3576
CHANnel4,-0.0431,1.425066
CHANnel4,-0.043000000000000003,1.4432
CHANnel4,-0.0429,1.366667
CHANnel4,-0.042800000000000005,1.398133
CHANnel4,-0.0427,1.3216
CHANnel4,-0.0426,1.3576
CHANnel4,-0.0425,1.317067
CHANnel4,-0.0424,1.353067
CHANnel4,-0.042300000000000004,1.312533
CHANnel4,-0.0422,1.308
CHANnel4,-0.0421,1.3576
CHANnel4,-0.042,1.3216
CHANnel4,-0.04190000000000001,1.366667
CHANnel4,-0.041800000000000004,1.303467
CHANnel4,-0.0417,1.3936
CHANnel4,-0.0416,1.3712
CHANnel4,-0.0415,1.425066
CHANnel4,-0.041400000000000006,1.425066
CHANnel4,-0.0413,1.380267
CHANnel4,-0.0412,1.402667
CHANnel4,-0.041100000000000005,1.326133
CHANnel4,-0.041,1.298933
CHANnel4,-0.040900000000000006,1.339467
CHANnel4,-0.0408,1.312533
CHANnel4,-0.0407,1.402667
CHANnel4,-0.040600000000000004,1.398133
CHANnel4,-0.0405,1.353067
CHANnel4,-0.040400000000000005,1.366667
CHANnel4,-0.0403,1.3216
CHANnel4,-0.0402,1.348533
CHANnel4,-0.040100000000000004,1.298933
CHANnel4,-0.04,1.330667
CHANnel4,-0.039900000000000005,1.2856
CHANnel4,-0.0398,1.290133
CHANnel4,-0.0397,1.344
CHANnel4,-0.0396,1.290133
CHANnel4,-0.0395,1.344
CHANnel4,-0.039400000000000004,1.344
CHANnel4,-0.0393,1.290133
CHANnel4,-0.0392,1.3352
CHANnel4,-0.0391,1.298933
CHANnel4,-0.039,1.330667
CHANnel4,-0.038900000000000004,1.298933
CHANnel4,-0.0388,1.303467
CHANnel4,-0.0387,1.353067
CHANnel4,-0.0386,1.308
CHANnel4,-0.038500000000000006,1.380267
CHANnel4,-0.038400000000000004,1.3576
CHANnel4,-0.0383,1.3936
CHANnel4,-0.038200000000000005,1.375733
CHANnel4,-0.0381,1.330667
CHANnel4,-0.038000000000000006,1.362133
CHANnel4,-0.0379,1.290133
CHANnel4,-0.0378,1.3216
CHANnel4,-0.037700000000000004,1.362133
CHANnel4,-0.0376,1.3712
CHANnel4,-0.037500000000000006,1.434133
CHANnel4,-0.0374,1.4432
CHANnel4,-0.0373,1.380267
CHANnel4,-0.037200000000000004,1.398133
CHANnel4,-0.0371,1.330667
CHANnel4,-0.037000000000000005,1.375733
CHANnel4,-0.0369,1.312533
CHANnel4,-0.0368,1.344
CHANnel4,-0.0367,1.312533
CHANnel4,-0.0366,1.366667
CHANnel4,-0.036500000000000005,1.303467
CHANnel4,-0.0364,1.317067
CHANnel4,-0.0363,1.380267
CHANnel4,-0.0362,1.339467
CHANnel4,-0.0361,1.411733
CHANnel4,-0.036000000000000004,1.380267
CHANnel4,-0.0359,1.438667
CHANnel4,-0.0358,1.4208
CHANnel4,-0.0357,1.375733
CHANnel4,-0.0356,1.384533
CHANnel4,-0.035500000000000004,1.308
CHANnel4,-0.0354,1.303467
CHANnel4,-0.0353,1.348533
CHANnel4,-0.0352,1.308
CHANnel4,-0.035100000000000006,1.411733
CHANnel4,-0.035,1.398133
CHANnel4,-0.0349,1.3576
CHANnel4,-0.034800000000000005,1.366667
CHANnel4,-0.0347,1.308
CHANnel4,-0.034600000000000006,1.339467
CHANnel4,-0.0345,1.298933
CHANnel4,-0.0344,1.2856
CHANnel4,-0.0343,1.326133
CHANnel4,-0.0342,1.290133
CHANnel4,-0.034100000000000005,1.3352
CHANnel4,-0.034,1.339467
CHANnel4,-0.0339,1.290133
CHANnel4,-0.033800000000000004,1.348533
CHANnel4,-0.0337,1.294667
CHANnel4,-0.033600000000000005,1.348533
CHANnel4,-0.0335,1.281067
CHANnel4,-0.0334,1.330667
CHANnel4,-0.0333,1.290133
CHANnel4,-0.0332,1.294667
CHANnel4,-0.033100000000000004,1.344
CHANnel4,-0.033,1.298933
CHANnel4,-0.0329,1.375733
CHANnel4,-0.0328,1.330667
CHANnel4,-0.03270000000000001,1.389067
CHANnel4,-0.032600000000000004,1.402667
CHANnel4,-0.0325,1.339467
CHANnel4,-0.0324,1.3576
CHANnel4,-0.0323,1.298933
CHANnel4,-0.032200000000000006,1.308
CHANnel4,-0.032100000000000004,1.3936
CHANnel4,-0.032,1.3712
CHANnel4,-0.0319,1.425066
CHANnel4,-0.0318,1.4432
CHANnel4,-0.031700000000000006,1.389067
CHANnel4,-0.0316,1.402667
CHANnel4,-0.0315,1.348533
CHANnel4,-0.0314,1.380267
CHANnel4,-0.0313,1.317067
CHANnel4,-0.031200000000000002,1.303467
CHANnel4,-0.031100000000000003,1.3576
CHANnel4,-0.031000000000000003,1.308
CHANnel4,-0.0309,1.3576
CHANnel4,-0.0308,1.312533
CHANnel4,-0.0307,1.366667
CHANnel4,-0.030600000000000002,1.344
CHANnel4,-0.030500000000000003,1.402667
CHANnel4,-0.030400000000000003,1.3936
CHANnel4,-0.0303,1.4432
CHANnel4,-0.0302,1.4432
CHANnel4,-0.030100000000000002,1.344
CHANnel4,-0.030000000000000002,1.3576
CHANnel4,-0.029900000000000003,1.298933
CHANnel4,-0.0298,1.353067
CHANnel4,-0.0297,1.2856
CHANnel4,-0.0296,1.330667
CHANnel4,-0.029500000000000002,1.389067
CHANnel4,-0.029400000000000003,1.384533
CHANnel4,-0.029300000000000003,1.3216
CHANnel4,-0.0292,1.362133
CHANnel4,-0.0291,1.312533
CHANnel4,-0.029,1.3352
CHANnel4,-0.028900000000000002,1.2856
CHANnel4,-0.028800000000000003,1.330667
CHANnel4,-0.028700000000000003,1.281067
CHANnel4,-0.0286,1.290133
CHANnel4,-0.0285,1.3352
CHANnel4,-0.0284,1.294667
CHANnel4,-0.028300000000000002,1.3352
CHANnel4,-0.028200000000000003,1.294667
CHANnel4,-0.028100000000000003,1.3352
CHANnel4,-0.028,1.2856
CHANnel4,-0.0279,1.3352
CHANnel4,-0.027800000000000002,1.281067
CHANnel4,-0.027700000000000002,1.339467
CHANnel4,-0.027600000000000003,1.2856
CHANnel4,-0.0275,1.3352
CHANnel4,-0.0274,1.294667
CHANnel4,-0.0273,1.366667
CHANnel4,-0.027200000000000002,1.339467
CHANnel4,-0.027100000000000003,1.389067
CHANnel4,-0.027000000000000003,1.380267
CHANnel4,-0.0269,1.348533
CHANnel4,-0.0268,1.366667
CHANnel4,-0.0267,1.298933
CHANnel4,-0.026600000000000002,1.308
CHANnel4,-0.026500000000000003,1.366667
CHANnel4,-0.026400000000000003,1.353067
CHANnel4,-0.0263,1.4072
CHANnel4,-0.0262,1.425066
CHANnel4,-0.0261,1.3936
CHANnel4,-0.026000000000000002,1.411733
CHANnel4,-0.025900000000000003,1.3352
CHANnel4,-0.0258,1.3352
CHANnel4,-0.0257,1.375733
CHANnel4,-0.0256,1.317067
CHANnel4,-0.025500000000000002,1.375733
CHANnel4,-0.025400000000000002,1.348533
CHANnel4,-0.025300000000000003,1.281067
CHANnel4,-0.0252,1.2856
CHANnel4,-0.0251,1.344
CHANnel4,-0.025,1.344
CHANnel4,-0.024900000000000002,1.425066
CHANnel4,-0.024800000000000003,1.4296
CHANnel4,-0.024700000000000003,1.375733
CHANnel4,-0.0246,1.398133
CHANnel4,-0.0245,1.3352
CHANnel4,-0.0244,1.344
CHANnel4,-0.024300000000000002,1.298933
CHANnel4,-0.024200000000000003,1.303467
CHANnel4,-0.0241,1.3712
CHANnel4,-0.024,1.348533
CHANnel4,-0.0239,1.398133
CHANnel4,-0.0238,1.375733
CHANnel4,-0.023700000000000002,1.326133
CHANnel4,-0.023600000000000003,1.344
CHANnel4,-0.0235,1.298933
CHANnel4,-0.0234,1.290133
CHANnel4,-0.0233,1.344
CHANnel4,-0.023200000000000002,1.294667
CHANnel4,-0.023100000000000002,1.348533
CHANnel4,-0.023000000000000003,1.298933
CHANnel4,-0.0229,1.348533
CHANnel4,-0.0228,1.308
CHANnel4,-0.0227,1.3576
CHANnel4,-0.022600000000000002,1.353067
CHANnel4,-0.022500000000000003,1.298933
CHANnel4,-0.0224,1.348533
CHANnel4,-0.0223,1.298933
CHANnel4,-0.0222,1.3352
CHANnel4,-0.0221,1.2856
CHANnel4,-0.022000000000000002,1.294667
CHANnel4,-0.021900000000000003,1.3352
CHANnel4,-0.0218,1.308
CHANnel4,-0.0217,1.353067
CHANnel4,-0.0216,1.344
CHANnel4,-0.021500000000000002,1.384533
CHANnel4,-0.021400000000000002,1.402667
CHANnel4,-0.021300000000000003,1.344
CHANnel4,-0.0212,1.3576
CHANnel4,-0.0211,1.303467
CHANnel4,-0.021,1.312533
CHANnel4,-0.020900000000000002,1.3576
CHANnel4,-0.020800000000000003,1.344
CHANnel4,-0.0207,1.416267
CHANnel4,-0.0206,1.3936
CHANnel4,-0.0205,1.438667
CHANnel4,-0.0204,1.425066
CHANnel4,-0.020300000000000002,1.3712
CHANnel4,-0.020200000000000003,1.389067
CHANnel4,-0.0201,1.344
CHANnel4,-0.02,1.3352
CHANnel4,-0.0199,1.375733
CHANnel4,-0.0198,1.375733
CHANnel4,-0.019700000000000002,1.3352
CHANnel4,-0.019600000000000003,1.348533
CHANnel4,-0.0195,1.4072
CHANnel4,-0.0194,1.380267
CHANnel4,-0.0193,1.425066
CHANnel4,-0.019200000000000002,1.4208
CHANnel4,-0.019100000000000002,1.380267
CHANnel4,-0.019000000000000003,1.4072
CHANnel4,-0.0189,1.3352
CHANnel4,-0.0188,1.312533
CHANnel4,-0.0187,1.362133
CHANnel4,-0.0186,1.308
CHANnel4,-0.018500000000000003,1.366667
CHANnel4,-0.0184,1.3576
CHANnel4,-0.018300000000000004,1.425066
CHANnel4,-0.0182,1.389067
CHANnel4,-0.018099999999999998,1.3216
CHANnel4,-0.018000000000000002,1.3576
CHANnel4,-0.0179,1.298933
CHANnel4,-0.017800000000000003,1.298933
CHANnel4,-0.0177,1.330667
CHANnel4,-0.017600000000000005,1.276533
CHANnel4,-0.0175,1.3352
CHANnel4,-0.0174,1.298933
CHANnel4,-0.017300000000000003,1.366667
CHANnel4,-0.0172,1.294667
CHANnel4,-0.017100000000000004,1.353067
CHANnel4,-0.017,1.348533
CHANnel4,-0.0169,1.303467
CHANnel4,-0.016800000000000002,1.344
CHANnel4,-0.0167,1.298933
CHANnel4,-0.016600000000000004,1.348533
CHANnel4,-0.0165,1.294667
CHANnel4,-0.016399999999999998,1.290133
CHANnel4,-0.016300000000000002,1.3352
CHANnel4,-0.0162,1.294667
CHANnel4,-0.016100000000000003,1.375733
CHANnel4,-0.016,1.389067
CHANnel4,-0.015900000000000004,1.339467
CHANnel4,-0.0158,1.398133
CHANnel4,-0.0157,1.348533
CHANnel4,-0.015600000000000003,1.375733
CHANnel4,-0.0155,1.312533
CHANnel4,-0.015400000000000004,1.294667
CHANnel4,-0.015300000000000001,1.366667
CHANnel4,-0.015199999999999998,1.330667
CHANnel4,-0.015100000000000002,1.389067
CHANnel4,-0.015,1.380267
CHANnel4,-0.014900000000000004,1.434133
CHANnel4,-0.0148,1.425066
CHANnel4,-0.014699999999999998,1.3712
CHANnel4,-0.014600000000000002,1.389067
CHANnel4,-0.014499999999999999,1.3352
CHANnel4,-0.014400000000000003,1.339467
CHANnel4,-0.0143,1.380267
CHANnel4,-0.014200000000000004,1.384533
CHANnel4,-0.014100000000000001,1.348533
CHANnel4,-0.013999999999999999,1.353067
CHANnel4,-0.013900000000000003,1.425066
CHANnel4,-0.0138,1.425066
CHANnel4,-0.013700000000000004,1.384533
CHANnel4,-0.013600000000000001,1.4208
CHANnel4,-0.013499999999999998,1.375733
CHANnel4,-0.013400000000000002,1.389067
CHANnel4,-0.0133,1.294667
CHANnel4,-0.013200000000000003,1.344
CHANnel4,-0.0131,1.2856
CHANnel4,-0.012999999999999998,1.317067
CHANnel4,-0.012900000000000002,1.380267
CHANnel4,-0.012799999999999999,1.398133
CHANnel4,-0.012700000000000003,1.344
CHANnel4,-0.0126,1.366667
CHANnel4,-0.012500000000000004,1.317067
CHANnel4,-0.012400000000000001,1.298933
CHANnel4,-0.012299999999999998,1.339467
CHANnel4,-0.012200000000000003,1.290133
CHANnel4,-0.0121,1.330667
CHANnel4,-0.012000000000000004,1.281067
CHANnel4,-0.0119,1.3352
CHANnel4,-0.011799999999999998,1.308
CHANnel4,-0.011700000000000002,1.353067
CHANnel4,-0.0116,1.312533
CHANnel4,-0.011500000000000003,1.366667
CHANnel4,-0.0114,1.3576
CHANnel4,-0.011299999999999998,1.308
CHANnel4,-0.011200000000000002,1.366667
CHANnel4,-0.011099999999999999,1.303467
CHANnel4,-0.011000000000000003,1.3352
CHANnel4,-0.0109,1.276533
CHANnel4,-0.010800000000000004,1.330667
CHANnel4,-0.010700000000000001,1.281067
CHANnel4,-0.010599999999999998,1.294667
CHANnel4,-0.010500000000000002,1.339467
CHANnel4,-0.0104,1.3216
CHANnel4,-0.010300000000000004,1.389067
CHANnel4,-0.0102,1.389067
CHANnel4,-0.010099999999999998,1.348533
CHANnel4,-0.010000000000000002,1.380267
CHANnel4,-0.009899999999999999,1.290133
CHANnel4,-0.009800000000000003,1.308
CHANnel4,-0.0097,1.353067
CHANnel4,-0.009599999999999997,1.339467
CHANnel4,-0.009500000000000001,1.389067
CHANnel4,-0.009399999999999999,1.380267
CHANnel4,-0.009300000000000003,1.425066
CHANnel4,-0.0092,1.434133
CHANnel4,-0.009100000000000004,1.380267
CHANnel4,-0.009000000000000001,1.402667
CHANnel4,-0.008899999999999998,1.3352
CHANnel4,-0.008800000000000002,1.389067
CHANnel4,-0.0087,1.353067
CHANnel4,-0.008600000000000003,1.353067
CHANnel4,-0.0085,1.380267
CHANnel4,-0.008399999999999998,1.3576
CHANnel4,-0.008300000000000002,1.4208
CHANnel4,-0.008199999999999999,1.447733
CHANnel4,-0.008100000000000003,1.389067
CHANnel4,-0.008,1.425066
CHANnel4,-0.007899999999999997,1.362133
CHANnel4,-0.007800000000000001,1.380267
CHANnel4,-0.0076999999999999985,1.308
CHANnel4,-0.007600000000000003,1.312533
CHANnel4,-0.0075,1.344
CHANnel4,-0.007400000000000004,1.3352
CHANnel4,-0.007300000000000001,1.398133
CHANnel4,-0.007199999999999998,1.389067
CHANnel4,-0.007100000000000002,1.344
CHANnel4,-0.006999999999999999,1.366667
CHANnel4,-0.006900000000000003,1.298933
CHANnel4,-0.0068000000000000005,1.330667
CHANnel4,-0.006699999999999998,1.290133
CHANnel4,-0.006600000000000002,1.276533
CHANnel4,-0.006499999999999999,1.339467
CHANnel4,-0.006400000000000003,1.298933
CHANnel4,-0.0063,1.3576
CHANnel4,-0.006200000000000004,1.308
CHANnel4,-0.006100000000000001,1.366667
CHANnel4,-0.005999999999999998,1.326133
CHANnel4,-0.0059000000000000025,1.375733
CHANnel4,-0.0058,1.362133
CHANnel4,-0.005700000000000004,1.330667
CHANnel4,-0.005600000000000001,1.366667
CHANnel4,-0.005499999999999998,1.298933
CHANnel4,-0.005400000000000002,1.3352
CHANnel4,-0.005299999999999999,1.290133
CHANnel4,-0.005200000000000003,1.326133
CHANnel4,-0.0051,1.290133
CHANnel4,-0.0049999999999999975,1.298933
CHANnel4,-0.004900000000000002,1.366667
CHANnel4,-0.004799999999999999,1.330667
CHANnel4,-0.004700000000000003,1.384533
CHANnel4,-0.0046,1.398133
CHANnel4,-0.004500000000000004,1.353067
CHANnel4,-0.004400000000000001,1.380267
CHANnel4,-0.004299999999999998,1.294667
CHANnel4,-0.004200000000000002,1.290133
CHANnel4,-0.0040999999999999995,1.348533
CHANnel4,-0.0040000000000000036,1.3352
CHANnel4,-0.0039000000000000007,1.3936
CHANnel4,-0.003799999999999998,1.380267
CHANnel4,-0.003700000000000002,1.425066
CHANnel4,-0.003599999999999999,1.434133
CHANnel4,-0.003500000000000003,1.366667
CHANnel4,-0.0034000000000000002,1.4208
CHANnel4,-0.0032999999999999974,1.3576
CHANnel4,-0.0032000000000000015,1.4072
CHANnel4,-0.0030999999999999986,1.3576
CHANnel4,-0.0030000000000000027,1.398133
CHANnel4,-0.0029,1.344
CHANnel4,-0.002800000000000004,1.353067
CHANnel4,-0.002700000000000001,1.425066
CHANnel4,-0.002599999999999998,1.4208
CHANnel4,-0.0025000000000000022,1.384533
CHANnel4,-0.0023999999999999994,1.411733
CHANnel4,-0.0023000000000000034,1.3576
CHANnel4,-0.0022000000000000006,1.366667
CHANnel4,-0.0020999999999999977,1.312533
CHANnel4,-0.0020000000000000018,1.290133
CHANnel4,-0.001899999999999999,1.348533
CHANnel4,-0.001800000000000003,1.3352
CHANnel4,-0.0017000000000000001,1.3936
CHANnel4,-0.0015999999999999973,1.344
CHANnel4,-0.0015000000000000013,1.398133
CHANnel4,-0.0013999999999999985,1.362133
CHANnel4,-0.0013000000000000025,1.290133
CHANnel4,-0.0011999999999999997,1.3352
CHANnel4,-0.0011000000000000038,1.290133
CHANnel4,-0.0010000000000000009,1.294667
CHANnel4,-0.000899999999999998,1.344
CHANnel4,-0.0008000000000000021,1.290133
CHANnel4,-0.0006999999999999992,1.362133
CHANnel4,-0.0006000000000000033,1.312533
CHANnel4,-0.0005000000000000004,1.3576
CHANnel4,-0.0003999999999999976,1.317067
